,conf,doi,fig_num,fig_page,mention_page,mention_heading,mention_heading_txt,path,total_pages
4044,icse-icse2024,10.1145/3597503.3639171,6,9,8.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639171-Figure6-1.png,12
4045,icse-icse2024,10.1145/3597503.3639171,7,9,9.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639171-Figure7-1.png,12
4046,icse-icse2024,10.1145/3597503.3639171,3,3,2.0,2 ILLUSTRATIVE EXAMPLE,ILLUSTRATIVE EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639171-Figure3-1.png,12
4047,icse-icse2024,10.1145/3597503.3639171,4,8,8.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639171-Figure4-1.png,12
4048,icse-icse2024,10.1145/3597503.3639171,5,8,8.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639171-Figure5-1.png,12
4049,icse-icse2024,10.1145/3597503.3639083,2,9,8.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639083-Figure2-1.png,13
4050,icse-icse2024,10.1145/3597503.3639083,1,7,7.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639083-Figure1-1.png,13
4051,icse-icse2024,10.1145/3597503.3608140,1,0,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure1-1.png,12
4052,icse-icse2024,10.1145/3597503.3608140,2,2,1.0,2 OVERVIEW,OVERVIEW,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure2-1.png,12
4053,icse-icse2024,10.1145/3597503.3608140,5,7,7.0,6 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure5-1.png,12
4054,icse-icse2024,10.1145/3597503.3608140,6,7,7.0,6 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure6-1.png,12
4055,icse-icse2024,10.1145/3597503.3608140,3,3,2.0,3 TRACING & FEATURE ENGINEERING,TRACING & FEATURE ENGINEERING,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure3-1.png,12
4056,icse-icse2024,10.1145/3597503.3608140,7,8,8.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure7-1.png,12
4057,icse-icse2024,10.1145/3597503.3608140,4,4,4.0,4 MODEL,MODEL,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608140-Figure4-1.png,12
4058,icse-icse2024,10.1145/3597503.3623314,4,6,6.0,5 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure4-1.png,12
4059,icse-icse2024,10.1145/3597503.3623314,3,6,5.0,5 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure3-1.png,12
4060,icse-icse2024,10.1145/3597503.3623314,1,2,2.0,3 TEST SUITE INSTANCE SPACE ADEQUACY METRICS,TEST SUITE INSTANCE SPACE ADEQUACY METRICS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure1-1.png,12
4061,icse-icse2024,10.1145/3597503.3623314,5,7,7.0,5 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure5-1.png,12
4062,icse-icse2024,10.1145/3597503.3623314,6,7,7.0,5 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure6-1.png,12
4063,icse-icse2024,10.1145/3597503.3623314,7,8,7.0,5 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure7-1.png,12
4064,icse-icse2024,10.1145/3597503.3623314,2,4,3.0,3 TEST SUITE INSTANCE SPACE ADEQUACY METRICS,TEST SUITE INSTANCE SPACE ADEQUACY METRICS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623314-Figure2-1.png,12
4065,icse-icse2024,10.1145/3597503.3623326,5,5,5.0,3 UNILOG,UNILOG,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure5-1.png,12
4066,icse-icse2024,10.1145/3597503.3623326,8,10,10.0,5 DISCUSSION,DISCUSSION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure8-1.png,12
4067,icse-icse2024,10.1145/3597503.3623326,1,1,4.0,3 UNILOG,UNILOG,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure1-1.png,12
4068,icse-icse2024,10.1145/3597503.3623326,2,1,2.0,2 BACKGROUND AND MOTIVATION,BACKGROUND AND MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure2-1.png,12
4069,icse-icse2024,10.1145/3597503.3623326,7,9,10.0,5 DISCUSSION,DISCUSSION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure7-1.png,12
4070,icse-icse2024,10.1145/3597503.3623326,6,7,7.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure6-1.png,12
4071,icse-icse2024,10.1145/3597503.3623326,3,3,3.0,2 BACKGROUND AND MOTIVATION,BACKGROUND AND MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure3-1.png,12
4072,icse-icse2024,10.1145/3597503.3623326,4,4,3.0,3 UNILOG,UNILOG,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623326-Figure4-1.png,12
4073,icse-icse2024,10.1145/3597503.3639168,6,9,9.0,7 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639168-Figure6-1.png,13
4074,icse-icse2024,10.1145/3597503.3639168,4,7,6.0,7 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639168-Figure4-1.png,13
4075,icse-icse2024,10.1145/3597503.3639168,2,3,3.0,3 MOTIVATION,MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639168-Figure2-1.png,13
4076,icse-icse2024,10.1145/3597503.3639168,5,8,8.0,7 EXPERIMENTAL RESULTS,EXPERIMENTAL RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639168-Figure5-1.png,13
4077,icse-icse2024,10.1145/3597503.3639168,3,4,3.0,4 ROBUSTNESS ENHANCEMENT,ROBUSTNESS ENHANCEMENT,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639168-Figure3-1.png,13
4078,icse-icse2024,10.1145/3597503.3639164,4,5,5.0,3 THE TRIAD APPROACH,THE TRIAD APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639164-Figure4-1.png,13
4079,icse-icse2024,10.1145/3597503.3639164,5,9,7.0,5 EVALUATION RESULTS,EVALUATION RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639164-Figure5-1.png,13
4080,icse-icse2024,10.1145/3597503.3639164,1,2,1.0,1 INTRODUCTION & MOTIVATION,INTRODUCTION & MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639164-Figure1-1.png,13
4081,icse-icse2024,10.1145/3597503.3639164,2,4,3.0,3 THE TRIAD APPROACH,THE TRIAD APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639164-Figure2-1.png,13
4082,icse-icse2024,10.1145/3597503.3639226,6,9,9.0,6 MITIGATING TRANSLATION BUGS,MITIGATING TRANSLATION BUGS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure6-1.png,13
4083,icse-icse2024,10.1145/3597503.3639226,7,9,9.0,6 MITIGATING TRANSLATION BUGS,MITIGATING TRANSLATION BUGS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure7-1.png,13
4084,icse-icse2024,10.1145/3597503.3639226,1,2,2.0,2 EMPIRICAL SETUP,EMPIRICAL SETUP,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure1-1.png,13
4085,icse-icse2024,10.1145/3597503.3639226,2,3,3.0,3 LLM-BASED CODE TRANSLATION,LLM-BASED CODE TRANSLATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure2-1.png,13
4086,icse-icse2024,10.1145/3597503.3639226,4,8,8.0,5 LLM-,LLM-,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure4-1.png,13
4087,icse-icse2024,10.1145/3597503.3639226,5,8,8.0,5 LLM-,LLM-,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure5-1.png,13
4088,icse-icse2024,10.1145/3597503.3639226,3,4,4.0,4 LLM-BASED TRANSLATION BUGS,LLM-BASED TRANSLATION BUGS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639226-Figure3-1.png,13
4089,icse-icse2024,10.1145/3597503.3639114,4,5,4.0,4 EXPERIMENTS,EXPERIMENTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639114-Figure4-1.png,13
4090,icse-icse2024,10.1145/3597503.3639114,1,2,2.0,2 CLONE TYPES,CLONE TYPES,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639114-Figure1-1.png,13
4091,icse-icse2024,10.1145/3597503.3639114,2,2,2.0,3 SYSTEM,SYSTEM,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639114-Figure2-1.png,13
4092,icse-icse2024,10.1145/3597503.3639114,5,8,8.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639114-Figure5-1.png,13
4093,icse-icse2024,10.1145/3597503.3639114,3,4,4.0,4 EXPERIMENTS,EXPERIMENTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639114-Figure3-1.png,13
4094,icse-icse2024,10.1145/3597503.3623308,4,5,4.0,4 RESULTS AND DISCUSSIONS 4.1,RESULTS AND DISCUSSIONS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure4-1.png,13
4095,icse-icse2024,10.1145/3597503.3623308,2,5,4.0,4 RESULTS AND DISCUSSIONS 4.1,RESULTS AND DISCUSSIONS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure2-1.png,13
4096,icse-icse2024,10.1145/3597503.3623308,3,5,4.0,4 RESULTS AND DISCUSSIONS 4.1,RESULTS AND DISCUSSIONS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure3-1.png,13
4097,icse-icse2024,10.1145/3597503.3623308,5,6,6.0,4 RESULTS AND DISCUSSIONS 4.1,RESULTS AND DISCUSSIONS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure5-1.png,13
4098,icse-icse2024,10.1145/3597503.3623308,7,9,8.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure7-1.png,13
4099,icse-icse2024,10.1145/3597503.3623308,6,7,7.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure6-1.png,13
4100,icse-icse2024,10.1145/3597503.3623308,1,3,2.0,2 BACKGROUND,BACKGROUND,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623308-Figure1-1.png,13
4101,icse-icse2024,10.1145/3597503.3639193,2,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639193-Figure2-1.png,12
4102,icse-icse2024,10.1145/3597503.3639193,4,3,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639193-Figure4-1.png,12
4103,icse-icse2024,10.1145/3597503.3639193,7,8,8.0,5 EVALUATION RESULTS,EVALUATION RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639193-Figure7-1.png,12
4104,icse-icse2024,10.1145/3597503.3639193,5,4,3.0,2 USAGE SCENARIO,USAGE SCENARIO,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639193-Figure5-1.png,12
4105,icse-icse2024,10.1145/3597503.3639193,6,4,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639193-Figure6-1.png,12
4106,icse-icse2024,10.1145/3597503.3639156,1,5,5.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure1-1.png,12
4107,icse-icse2024,10.1145/3597503.3639156,2,5,5.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure2-1.png,12
4108,icse-icse2024,10.1145/3597503.3639156,4,6,5.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure4-1.png,12
4109,icse-icse2024,10.1145/3597503.3639156,3,6,6.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure3-1.png,12
4110,icse-icse2024,10.1145/3597503.3639156,10,9,9.0,6 CASE STUDIES,CASE STUDIES,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure10-1.png,12
4111,icse-icse2024,10.1145/3597503.3639156,5,7,5.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure5-1.png,12
4112,icse-icse2024,10.1145/3597503.3639156,8,7,8.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure8-1.png,12
4113,icse-icse2024,10.1145/3597503.3639156,6,7,7.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure6-1.png,12
4114,icse-icse2024,10.1145/3597503.3639156,7,7,7.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure7-1.png,12
4115,icse-icse2024,10.1145/3597503.3639156,9,8,8.0,6 CASE STUDIES,CASE STUDIES,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639156-Figure9-1.png,12
4116,icse-icse2024,10.1145/3597503.3639212,6,5,5.0,4 EXPERIMENTAL SETUP,EXPERIMENTAL SETUP,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure6-1.png,13
4117,icse-icse2024,10.1145/3597503.3639212,9,9,9.0,5 EXPERIMENTAL RESULTS 5.1,EXPERIMENTAL RESULTS 5.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure9-1.png,13
4118,icse-icse2024,10.1145/3597503.3639212,10,9,9.0,5 EXPERIMENTAL RESULTS 5.1,EXPERIMENTAL RESULTS 5.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure10-1.png,13
4119,icse-icse2024,10.1145/3597503.3639212,7,7,7.0,5 EXPERIMENTAL RESULTS 5.1,EXPERIMENTAL RESULTS 5.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure7-1.png,13
4120,icse-icse2024,10.1145/3597503.3639212,4,3,3.0,3 OUR APPROACH,OUR APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure4-1.png,13
4121,icse-icse2024,10.1145/3597503.3639212,3,3,2.0,3 OUR APPROACH,OUR APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure3-1.png,13
4122,icse-icse2024,10.1145/3597503.3639212,8,8,8.0,5 EXPERIMENTAL RESULTS 5.1,EXPERIMENTAL RESULTS 5.1,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639212-Figure8-1.png,13
4123,icse-icse2024,10.1145/3597503.3623309,1,5,4.0,4 MANAGING USER FEEDBACK,MANAGING USER FEEDBACK,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623309-Figure1-1.png,13
4124,icse-icse2024,10.1145/3597503.3639228,3,5,4.0,3 EMPIRICAL STUDY,EMPIRICAL STUDY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639228-Figure3-1.png,13
4125,icse-icse2024,10.1145/3597503.3639228,1,1,1.0,2 MOTIVATING EXAMPLE,MOTIVATING EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639228-Figure1-1.png,13
4126,icse-icse2024,10.1145/3597503.3639228,2,4,4.0,3 EMPIRICAL STUDY,EMPIRICAL STUDY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639228-Figure2-1.png,13
4127,icse-icse2024,10.1145/3597503.3639098,3,5,5.0,4 APPROACH,APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure3-1.png,13
4128,icse-icse2024,10.1145/3597503.3639098,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure1-1.png,13
4129,icse-icse2024,10.1145/3597503.3639098,6,9,9.0,7 DISCUSSION,DISCUSSION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure6-1.png,13
4130,icse-icse2024,10.1145/3597503.3639098,2,3,3.0,3 MOTIVATION,MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure2-1.png,13
4131,icse-icse2024,10.1145/3597503.3639098,5,8,8.0,6 RESULT AND ANALYSIS,RESULT AND ANALYSIS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure5-1.png,13
4132,icse-icse2024,10.1145/3597503.3639098,4,8,7.0,6 RESULT AND ANALYSIS,RESULT AND ANALYSIS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639098-Figure4-1.png,13
4133,icse-icse2024,10.1145/3597503.3623307,1,1,1.0,1 Introduction,Introduction,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure1-1.png,12
4134,icse-icse2024,10.1145/3597503.3623307,4,2,2.0,3 Graph Pattern Mapping,Graph Pattern Mapping,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure4-1.png,12
4135,icse-icse2024,10.1145/3597503.3623307,3,2,2.0,3 Graph Pattern Mapping,Graph Pattern Mapping,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure3-1.png,12
4136,icse-icse2024,10.1145/3597503.3623307,5,3,3.0,3 Graph Pattern Mapping,Graph Pattern Mapping,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure5-1.png,12
4137,icse-icse2024,10.1145/3597503.3623307,6,8,8.0,6 Evaluation,Evaluation,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure6-1.png,12
4138,icse-icse2024,10.1145/3597503.3623307,7,8,8.0,6 Evaluation,Evaluation,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3623307-Figure7-1.png,12
4139,icse-icse2024,10.1145/3597503.3639197,1,5,5.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639197-Figure1-1.png,13
4140,icse-icse2024,10.1145/3597503.3639197,4,6,5.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639197-Figure4-1.png,13
4141,icse-icse2024,10.1145/3597503.3639197,5,6,6.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639197-Figure5-1.png,13
4142,icse-icse2024,10.1145/3597503.3639197,2,6,5.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639197-Figure2-1.png,13
4143,icse-icse2024,10.1145/3597503.3639197,3,6,5.0,4 RESULTS,RESULTS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639197-Figure3-1.png,13
4144,icse-icse2024,10.1145/3597503.3639202,4,5,5.0,2 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639202-Figure4-1.png,13
4145,icse-icse2024,10.1145/3597503.3639202,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639202-Figure1-1.png,13
4146,icse-icse2024,10.1145/3597503.3639202,2,2,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639202-Figure2-1.png,13
4147,icse-icse2024,10.1145/3597503.3639202,3,2,2.0,2 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639202-Figure3-1.png,13
4148,icse-icse2024,10.1145/3597503.3608134,1,4,3.0,3 STUDY DESIGN,STUDY DESIGN,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608134-Figure1-1.png,13
4149,icse-icse2024,10.1145/3597503.3608134,2,4,3.0,3 STUDY DESIGN,STUDY DESIGN,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3608134-Figure2-1.png,13
4150,icse-icse2024,10.1145/3597503.3639175,1,2,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure1-1.png,13
4151,icse-icse2024,10.1145/3597503.3639175,2,2,2.0,2 BACKGROUND AND EXAMPLE,BACKGROUND AND EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure2-1.png,13
4152,icse-icse2024,10.1145/3597503.3639175,4,7,6.0,3 FRAMEWORK DESIGN,FRAMEWORK DESIGN,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure4-1.png,13
4153,icse-icse2024,10.1145/3597503.3639175,5,7,6.0,3 FRAMEWORK DESIGN,FRAMEWORK DESIGN,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure5-1.png,13
4154,icse-icse2024,10.1145/3597503.3639175,6,7,8.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure6-1.png,13
4155,icse-icse2024,10.1145/3597503.3639175,3,3,2.0,2 BACKGROUND AND EXAMPLE,BACKGROUND AND EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639175-Figure3-1.png,13
4156,icse-icse2024,10.1145/3597503.3639127,1,5,5.0,3 RESEARCH METHODS,RESEARCH METHODS,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639127-Figure1-1.png,12
4157,icse-icse2024,10.1145/3597503.3639153,6,5,4.0,4 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639153-Figure6-1.png,12
4158,icse-icse2024,10.1145/3597503.3639153,1,2,1.0,2 BACKGROUND AND MOTIVATION,BACKGROUND AND MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639153-Figure1-1.png,12
4159,icse-icse2024,10.1145/3597503.3639153,2,2,2.0,3 ATTACKER SMART CONTRACTS FOR REENTRANCY,ATTACKER SMART CONTRACTS FOR REENTRANCY,../datacollection/pdf_analysis/icse-icse2024/figures/10__1145--3597503__3639153-Figure2-1.png,12
