,conf,doi,fig_num,status,type,category,subcategory,subsubcategory,dimensionality,multiplicity,n_panels
1409,fse-fse2024,10.1145/3643782,6,SUCCESS,P,,,,,,
1410,fse-fse2024,10.1145/3660799,4,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Single,1
1411,fse-fse2024,10.1145/3643744,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,3
1412,fse-fse2024,10.1145/3660809,11,SUCCESS,T,,,,,,
1413,fse-fse2024,10.1145/3643733,1,SUCCESS,P,,,,,,
1414,fse-fse2024,10.1145/3643754,6,SUCCESS,P,,,,,,
1415,fse-fse2024,10.1145/3660804,5,SUCCESS,P,,,,,,
1416,fse-fse2024,10.1145/3643737,9,SUCCESS,P,,,,,,
1417,fse-fse2024,10.1145/3660821,3,SUCCESS,P,,,,,,
1418,fse-fse2024,10.1145/3660801,6,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
1419,fse-fse2024,10.1145/3660788,5,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Combination,1
1420,fse-fse2024,10.1145/3660788,5,SUCCESS,D,Circle,Donut Chart,Donut Chart,2,Combination,1
1421,fse-fse2024,10.1145/3660779,5,SUCCESS,P,,,,,,
1422,fse-fse2024,10.1145/3660816,4,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2,Single,1
1423,fse-fse2024,10.1145/3660768,1,SUCCESS,P,,,,,,
1424,fse-fse2024,10.1145/3660821,9,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
1425,fse-fse2024,10.1145/3643741,2,SUCCESS,P,,,,,,
1426,fse-fse2024,10.1145/3660806,1,SUCCESS,P,,,,,,
1427,fse-fse2024,10.1145/3660814,5,SUCCESS,P,,,,,,
1428,fse-fse2024,10.1145/3643737,4,SUCCESS,P,,,,,,
1429,issre-issre2024,10.1109/ISSRE62328.2024.00031,7,FAILED,,,,,,,
1430,issre-issre2024,10.1109/ISSRE62328.2024.00024,3,FAILED,,,,,,,
1431,issre-issre2024,10.1109/ISSRE62328.2024.00032,7,FAILED,,,,,,,
1432,issre-issre2024,10.1109/ISSRE62328.2024.00029,6,FAILED,,,,,,,
1433,issre-issre2024,10.1109/ISSRE62328.2024.00020,6,FAILED,,,,,,,
1434,issre-issre2024,10.1109/ISSRE62328.2024.00030,1,FAILED,,,,,,,
1435,issre-issre2024,10.1109/ISSRE62328.2024.00015,2,FAILED,,,,,,,
1436,issre-issre2024,10.1109/ISSRE62328.2024.00031,6,FAILED,,,,,,,
1437,issre-issre2024,10.1109/ISSRE62328.2024.00014,6,FAILED,,,,,,,
1438,issre-issre2024,10.1109/ISSRE62328.2024.00018,3,FAILED,,,,,,,
1439,issre-issre2024,10.1109/ISSRE62328.2024.00029,5,FAILED,,,,,,,
1440,issre-issre2024,10.1109/ISSRE62328.2024.00016,1,FAILED,,,,,,,
1441,issre-issre2024,10.1109/ISSRE62328.2024.00026,2,FAILED,,,,,,,
1442,issre-issre2024,10.1109/ISSRE62328.2024.00025,4,FAILED,,,,,,,
1443,issre-issre2024,10.1109/ISSRE62328.2024.00022,2,FAILED,,,,,,,
1444,issre-issre2024,10.1109/ISSRE62328.2024.00014,11,FAILED,,,,,,,
1445,issre-issre2024,10.1109/ISSRE62328.2024.00021,12,FAILED,,,,,,,
1446,issre-issre2024,10.1109/ISSRE62328.2024.00017,13,FAILED,,,,,,,
1447,issre-issre2024,10.1109/ISSRE62328.2024.00023,1,FAILED,,,,,,,
1448,issre-issre2024,10.1109/ISSRE62328.2024.00019,6,FAILED,,,,,,,
1449,issre-issre2024,10.1109/ISSRE62328.2024.00029,10,FAILED,,,,,,,
1450,issre-issre2024,10.1109/ISSRE62328.2024.00023,3,FAILED,,,,,,,
1451,issre-issre2024,10.1109/ISSRE62328.2024.00013,3,FAILED,,,,,,,
1452,issre-issre2024,10.1109/ISSRE62328.2024.00013,5,FAILED,,,,,,,
1453,issre-issre2024,10.1109/ISSRE62328.2024.00014,3,FAILED,,,,,,,
1454,models-models2024,10.1145/3640310.3674103,2,SUCCESS,P,,,,,,
1455,models-models2024,10.1145/3640310.3674088,1,SUCCESS,P,,,,,,
1456,models-models2024,10.1145/3640310.3674090,6,SUCCESS,D,Point,Scatter Plot,Trend Line,2,Single,1
1457,models-models2024,10.1145/3640310.3674097,1,SUCCESS,P,,,,,,
1458,models-models2024,10.1145/3640310.3674097,13,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,2
1459,models-models2024,10.1145/3640310.3674097,14,SUCCESS,D,Point,Scatter Plot,Scatter Plot,2,Multipanel,2
1460,models-models2024,10.1145/3640310.3674097,14,SUCCESS,D,Point,Scatter Plot,Trend Line,2,Multipanel,2
1461,models-models2024,10.1145/3640310.3674091,4,SUCCESS,D,Circle,Pie Chart,Pie Chart,2,Single,1
1462,models-models2024,10.1145/3640310.3674094,5,SUCCESS,P,,,,,,
1463,models-models2024,10.1145/3640310.3674088,5,SUCCESS,P,,,,,,
1464,models-models2024,10.1145/3640310.3674086,3,SUCCESS,P,,,,,,
1465,models-models2024,10.1145/3640310.3674082,9,SUCCESS,P,,,,,,
1466,models-models2024,10.1145/3640310.3674084,4,SUCCESS,P,,,,,,
1467,models-models2024,10.1145/3640310.3674090,2,SUCCESS,P,,,,,,
1468,models-models2024,10.1145/3640310.3674104,5,SUCCESS,P,,,,,,
1469,models-models2024,10.1145/3640310.3674104,4,SUCCESS,P,,,,,,
1470,models-models2024,10.1145/3640310.3674096,5,SUCCESS,P,,,,,,
1471,models-models2024,10.1145/3640310.3674100,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
1472,models-models2024,10.1145/3640310.3674088,3,SUCCESS,P,,,,,,
1473,models-models2024,10.1145/3640310.3674099,1,SUCCESS,P,,,,,,
1474,models-models2024,10.1145/3640310.3674101,9,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
1475,models-models2024,10.1145/3640310.3674098,3,SUCCESS,P,,,,,,
1476,models-models2024,10.1145/3640310.3674082,2,SUCCESS,P,,,,,,
1477,models-models2024,10.1145/3640310.3674103,6,SUCCESS,P,,,,,,
1478,models-models2024,10.1145/3640310.3674093,5,SUCCESS,P,,,,,,
1479,models-models2024,10.1145/3640310.3674096,4,SUCCESS,P,,,,,,
1480,esem-esem2024,10.1145/3674805.3686680,4,SUCCESS,P,,,,,,
1481,esem-esem2024,10.1145/3674805.3686691,8,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Grouped,1
1482,esem-esem2024,10.1145/3674805.3686683,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
1483,esem-esem2024,10.1145/3674805.3686683,2,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,2
1484,esem-esem2024,10.1145/3674805.3686694,1,SUCCESS,P,,,,,,
1485,esem-esem2024,10.1145/3674805.3686682,3,SUCCESS,T,,,,,,
1486,esem-esem2024,10.1145/3674805.3686674,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Combination,1
1487,esem-esem2024,10.1145/3674805.3686693,3,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
1488,esem-esem2024,10.1145/3674805.3686674,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,2
1489,esem-esem2024,10.1145/3674805.3686674,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Multipanel,2
1490,esem-esem2024,10.1145/3674805.3686680,5,SUCCESS,P,,,,,,
1491,esem-esem2024,10.1145/3674805.3686677,1,SUCCESS,P,,,,,,
1492,esem-esem2024,10.1145/3674805.3686668,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
1493,esem-esem2024,10.1145/3674805.3686668,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
1494,esem-esem2024,10.1145/3674805.3686668,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
1495,esem-esem2024,10.1145/3674805.3686686,2,SUCCESS,P,,,,,,
1496,esem-esem2024,10.1145/3674805.3686665,7,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Single,1
1497,esem-esem2024,10.1145/3674805.3686673,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
1498,esem-esem2024,10.1145/3674805.3686673,5,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
1499,esem-esem2024,10.1145/3674805.3686674,1,SUCCESS,D,Line,Star Plot,Star Plot,2,Single,1
1500,esem-esem2024,10.1145/3674805.3686680,6,SUCCESS,P,,,,,,
1501,esem-esem2024,10.1145/3674805.3686690,1,SUCCESS,P,,,,,,
1502,esem-esem2024,10.1145/3674805.3686676,2,SUCCESS,P,,,,,,
1503,esem-esem2024,10.1145/3674805.3686695,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
1504,esem-esem2024,10.1145/3674805.3686695,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
1505,esem-esem2024,10.1145/3674805.3686695,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
1506,esem-esem2024,10.1145/3674805.3686665,1,SUCCESS,P,,,,,,
1507,esem-esem2024,10.1145/3674805.3686669,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Multipanel,3
1508,esem-esem2024,10.1145/3674805.3686669,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Multipanel,3
1509,esem-esem2024,10.1145/3674805.3686669,3,SUCCESS,D,Distribution,Distribution Curve,Distribution Curve,2,Multipanel,3
1510,esem-esem2024,10.1145/3674805.3686695,2,SUCCESS,P,,,,,,
1511,esem-esem2024,10.1145/3674805.3686688,4,SUCCESS,P,,,,,,
1512,esem-esem2024,10.1145/3674805.3686668,1,SUCCESS,P,,,,,,
1513,esem-esem2024,10.1145/3674805.3686693,4,SUCCESS,D,Bar,Bar Chart,Bar Chart,2,Single,1
1514,icse-icse2024,10.1145/3597503.3639221,2,SUCCESS,P,,,,,,
1515,icse-icse2024,10.1145/3597503.3639110,1,SUCCESS,T,,,,,,
1516,icse-icse2024,10.1145/3597503.3608138,5,SUCCESS,P,,,,,,
1517,icse-icse2024,10.1145/3597503.3623300,1,SUCCESS,T,,,,,,
1518,icse-icse2024,10.1145/3597503.3639180,1,SUCCESS,P,,,,,,
1519,icse-icse2024,10.1145/3597503.3623300,3,SUCCESS,P,,,,,,
1520,icse-icse2024,10.1145/3597503.3639200,2,SUCCESS,P,,,,,,
1521,icse-icse2024,10.1145/3597503.3639215,3,SUCCESS,P,,,,,,
1522,icse-icse2024,10.1145/3597503.3623338,3,SUCCESS,P,,,,,,
1523,icse-icse2024,10.1145/3597503.3639138,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
1524,icse-icse2024,10.1145/3597503.3639209,2,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
1525,icse-icse2024,10.1145/3597503.3639134,1,SUCCESS,P,,,,,,
1526,icse-icse2024,10.1145/3597503.3623319,10,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
1527,icse-icse2024,10.1145/3597503.3623302,11,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,2
1528,icse-icse2024,10.1145/3597503.3623302,11,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Multipanel,2
1529,icse-icse2024,10.1145/3597503.3623331,4,SUCCESS,P,,,,,,
1530,icse-icse2024,10.1145/3597503.3639107,2,SUCCESS,P,,,,,,
1531,icse-icse2024,10.1145/3597503.3639208,4,SUCCESS,P,,,,,,
1532,icse-icse2024,10.1145/3597503.3639191,2,SUCCESS,P,,,,,,
1533,icse-icse2024,10.1145/3597503.3639219,9,SUCCESS,P,,,,,,
1534,icse-icse2024,10.1145/3597503.3639117,5,SUCCESS,P,,,,,,
1535,icse-icse2024,10.1145/3597503.3639217,3,SUCCESS,D,Distribution,Histogram,Histogram,2,Single,1
1536,icse-icse2024,10.1145/3597503.3608130,2,SUCCESS,P,,,,,,
1537,icse-icse2024,10.1145/3597503.3623331,16,SUCCESS,P,,,,,,
1538,icse-icse2024,10.1145/3597503.3639192,1,SUCCESS,P,,,,,,
1539,icse-icse2024,10.1145/3597503.3623313,2,SUCCESS,P,,,,,,
1540,kbse-ase2024,10.1145/3691620.3695484,4,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Single,1
1541,kbse-ase2024,10.1145/3691620.3695064,7,SUCCESS,P,,,,,,
1542,kbse-ase2024,10.1145/3691620.3695054,3,SUCCESS,P,,,,,,
1543,kbse-ase2024,10.1145/3691620.3695070,4,SUCCESS,P,,,,,,
1544,kbse-ase2024,10.1145/3691620.3694997,4,SUCCESS,P,,,,,,
1545,kbse-ase2024,10.1145/3691620.3695536,1,SUCCESS,P,,,,,,
1546,kbse-ase2024,10.1145/3691620.3695031,5,SUCCESS,P,,,,,,
1547,kbse-ase2024,10.1145/3691620.3695016,2,SUCCESS,P,,,,,,
1548,kbse-ase2024,10.1145/3691620.3695553,3,SUCCESS,P,,,,,,
1549,kbse-ase2024,10.1145/3691620.3695513,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
1550,kbse-ase2024,10.1145/3691620.3695059,9,SUCCESS,P,,,,,,
1551,kbse-ase2024,10.1145/3691620.3695059,5,SUCCESS,D,Area,Area Chart,Stacked Area Chart,2,Single,1
1552,kbse-ase2024,10.1145/3691620.3694995,6,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
1553,kbse-ase2024,10.1145/3691620.3695551,6,SUCCESS,T,,,,,,
1554,kbse-ase2024,10.1145/3691620.3695521,13,SUCCESS,P,,,,,,
1555,kbse-ase2024,10.1145/3691620.3695032,3,SUCCESS,P,,,,,,
1556,kbse-ase2024,10.1145/3691620.3695549,4,SUCCESS,P,,,,,,
1557,kbse-ase2024,10.1145/3691620.3695537,2,SUCCESS,P,,,,,,
1558,kbse-ase2024,10.1145/3691620.3695484,1,SUCCESS,P,,,,,,
1559,kbse-ase2024,10.1145/3691620.3694999,4,SUCCESS,P,,,,,,
1560,kbse-ase2024,10.1145/3691620.3694996,8,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,3
1561,kbse-ase2024,10.1145/3691620.3695550,5,SUCCESS,P,,,,,,
1562,kbse-ase2024,10.1145/3691620.3695068,6,SUCCESS,T,,,,,,
1563,kbse-ase2024,10.1145/3691620.3694995,4,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Single,1
1564,kbse-ase2024,10.1145/3691620.3695490,3,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Grouped,1
1565,fse-fse2024,10.1145/3660808,13,FAILED,,,,,,,
1566,fse-fse2024,10.1145/3660803,1,FAILED,,,,,,,
1567,fse-fse2024,10.1145/3660768,7,FAILED,,,,,,,
1568,fse-fse2024,10.1145/3643771,1,FAILED,,,,,,,
1569,fse-fse2024,10.1145/3660814,8,FAILED,,,,,,,
1570,fse-fse2024,10.1145/3660821,7,FAILED,,,,,,,
1571,fse-fse2024,10.1145/3643777,3,FAILED,,,,,,,
1572,fse-fse2024,10.1145/3660823,1,FAILED,,,,,,,
1573,fse-fse2024,10.1145/3643733,6,FAILED,,,,,,,
1574,fse-fse2024,10.1145/3660794,1,FAILED,,,,,,,
1575,fse-fse2024,10.1145/3660787,4,FAILED,,,,,,,
1576,fse-fse2024,10.1145/3643760,1,FAILED,,,,,,,
1577,fse-fse2024,10.1145/3643768,3,FAILED,,,,,,,
1578,fse-fse2024,10.1145/3660771,2,FAILED,,,,,,,
1579,fse-fse2024,10.1145/3660805,1,FAILED,,,,,,,
1580,fse-fse2024,10.1145/3660774,7,FAILED,,,,,,,
1581,fse-fse2024,10.1145/3660777,2,FAILED,,,,,,,
1582,fse-fse2024,10.1145/3660784,2,FAILED,,,,,,,
1583,fse-fse2024,10.1145/3643728,5,FAILED,,,,,,,
1584,fse-fse2024,10.1145/3660794,4,FAILED,,,,,,,
1585,fse-fse2024,10.1145/3643776,4,FAILED,,,,,,,
1586,fse-fse2024,10.1145/3643780,2,FAILED,,,,,,,
1587,fse-fse2024,10.1145/3643728,4,FAILED,,,,,,,
1588,fse-fse2024,10.1145/3643728,9,FAILED,,,,,,,
1589,fse-fse2024,10.1145/3660775,8,FAILED,,,,,,,
1590,wcre-saner2024,10.1109/SANER60148.2024.00083,4,FAILED,,,,,,,
1591,wcre-saner2024,10.1109/SANER60148.2024.00107,4,FAILED,,,,,,,
1592,wcre-saner2024,10.1109/SANER60148.2024.00106,7,FAILED,,,,,,,
1593,wcre-saner2024,10.1109/SANER60148.2024.00086,6,FAILED,,,,,,,
1594,wcre-saner2024,10.1109/SANER60148.2024.00101,5,FAILED,,,,,,,
1595,wcre-saner2024,10.1109/SANER60148.2024.00028,4,FAILED,,,,,,,
1596,wcre-saner2024,10.1109/SANER60148.2024.00056,5,FAILED,,,,,,,
1597,wcre-saner2024,10.1109/SANER60148.2024.00036,5,FAILED,,,,,,,
1598,wcre-saner2024,10.1109/SANER60148.2024.00038,2,FAILED,,,,,,,
1599,wcre-saner2024,10.1109/SANER60148.2024.00023,6,FAILED,,,,,,,
1600,wcre-saner2024,10.1109/SANER60148.2024.00016,1,FAILED,,,,,,,
1601,wcre-saner2024,10.1109/SANER60148.2024.00094,8,FAILED,,,,,,,
1602,wcre-saner2024,10.1109/SANER60148.2024.00073,3,FAILED,,,,,,,
1603,wcre-saner2024,10.1109/SANER60148.2024.00016,3,FAILED,,,,,,,
1604,wcre-saner2024,10.1109/SANER60148.2024.00009,7,FAILED,,,,,,,
1605,wcre-saner2024,10.1109/SANER60148.2024.00007,3,FAILED,,,,,,,
1606,wcre-saner2024,10.1109/SANER60148.2024.00106,8,FAILED,,,,,,,
1607,wcre-saner2024,10.1109/SANER60148.2024.00086,4,FAILED,,,,,,,
1608,wcre-saner2024,10.1109/SANER60148.2024.00103,7,FAILED,,,,,,,
1609,wcre-saner2024,10.1109/SANER60148.2024.00102,4,FAILED,,,,,,,
1610,wcre-saner2024,10.1109/SANER60148.2024.00007,1,FAILED,,,,,,,
1611,wcre-saner2024,10.1109/SANER60148.2024.00073,5,FAILED,,,,,,,
1612,wcre-saner2024,10.1109/SANER60148.2024.00056,6,FAILED,,,,,,,
1613,wcre-saner2024,10.1109/SANER60148.2024.00083,1,FAILED,,,,,,,
1614,wcre-saner2024,10.1109/SANER60148.2024.00036,2,FAILED,,,,,,,
1615,issta-issta2024,10.1145/3650212.3680306,3,SUCCESS,P,,,,,,
1616,issta-issta2024,10.1145/3650212.3680323,3,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Multipanel,2
1617,issta-issta2024,10.1145/3650212.3680358,2,SUCCESS,P,,,,,,
1618,issta-issta2024,10.1145/3650212.3680359,6,SUCCESS,T,,,,,,
1619,issta-issta2024,10.1145/3650212.3680311,4,SUCCESS,P,,,,,,
1620,issta-issta2024,10.1145/3650212.3652132,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,2
1621,issta-issta2024,10.1145/3650212.3680378,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
1622,issta-issta2024,10.1145/3650212.3652138,8,SUCCESS,D,Distribution,Point Graph,Point Graph,2,Multipanel,2
1623,issta-issta2024,10.1145/3650212.3652146,4,SUCCESS,P,,,,,,
1624,issta-issta2024,10.1145/3650212.3680378,2,SUCCESS,P,,,,,,
1625,issta-issta2024,10.1145/3650212.3680317,3,SUCCESS,P,,,,,,
1626,issta-issta2024,10.1145/3650212.3652132,8,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Multipanel,3
1627,issta-issta2024,10.1145/3650212.3680372,11,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Multipanel,3
1628,issta-issta2024,10.1145/3650212.3680341,4,SUCCESS,P,,,,,,
1629,issta-issta2024,10.1145/3650212.3652108,5,SUCCESS,T,,,,,,
1630,issta-issta2024,10.1145/3650212.3680302,4,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Single,1
1631,issta-issta2024,10.1145/3650212.3680365,7,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
1632,issta-issta2024,10.1145/3650212.3680316,4,SUCCESS,D,Bar,Bar Chart,Grouped Bar Chart,2,Single,1
1633,issta-issta2024,10.1145/3650212.3680400,12,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Treemap,2,Multipanel,3
1634,issta-issta2024,10.1145/3650212.3680397,8,SUCCESS,P,,,,,,
1635,issta-issta2024,10.1145/3650212.3680323,5,SUCCESS,P,,,,,,
1636,issta-issta2024,10.1145/3650212.3680379,3,SUCCESS,P,,,,,,
1637,issta-issta2024,10.1145/3650212.3680385,3,SUCCESS,P,,,,,,
1638,issta-issta2024,10.1145/3650212.3652138,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
1639,issta-issta2024,10.1145/3650212.3680315,13,SUCCESS,P,,,,,,
1640,kbse-ase2024,10.1145/3691620.3695015,6,SUCCESS,P,,,,,,
1641,kbse-ase2024,10.1145/3691620.3695537,5,SUCCESS,P,,,,,,
1642,kbse-ase2024,10.1145/3691620.3695071,3,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,2
1643,kbse-ase2024,10.1145/3691620.3695072,1,SUCCESS,D,Line,Star Plot,Star Plot,2,Single,1
1644,kbse-ase2024,10.1145/3691620.3695489,1,SUCCESS,D,Diagram,Flow Chart,Flow Chart,2,Combination,1
1645,kbse-ase2024,10.1145/3691620.3695489,1,SUCCESS,D,Line,Line Graph,Line Graph,2,Combination,1
1646,kbse-ase2024,10.1145/3691620.3695056,2,SUCCESS,D,Grid / Matrix,Heat Map,Heat Map,2,Multipanel,3
1647,kbse-ase2024,10.1145/3691620.3695487,3,SUCCESS,P,,,,,,
1648,kbse-ase2024,10.1145/3691620.3695541,1,SUCCESS,P,,,,,,
1649,kbse-ase2024,10.1145/3691620.3694998,3,SUCCESS,P,,,,,,
1650,kbse-ase2024,10.1145/3691620.3695485,5,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
1651,kbse-ase2024,10.1145/3691620.3695550,2,SUCCESS,P,,,,,,
1652,kbse-ase2024,10.1145/3691620.3695015,8,SUCCESS,P,,,,,,
1653,kbse-ase2024,10.1145/3691620.3695540,3,SUCCESS,D,Distribution,Box-And-Whisker Plot,Box-And-Whisker Plot,2,Multipanel,5
1654,kbse-ase2024,10.1145/3691620.3695010,2,SUCCESS,P,,,,,,
1655,kbse-ase2024,10.1145/3691620.3694999,5,SUCCESS,D,Bar,Bar Chart,Stacked Bar Chart,2,Single,1
1656,kbse-ase2024,10.1145/3691620.3694997,1,SUCCESS,P,,,,,,
1657,kbse-ase2024,10.1145/3691620.3695034,3,SUCCESS,P,,,,,,
1658,kbse-ase2024,10.1145/3691620.3695015,14,SUCCESS,P,,,,,,
1659,kbse-ase2024,10.1145/3691620.3695492,4,SUCCESS,P,,,,,,
1660,kbse-ase2024,10.1145/3691620.3695534,4,SUCCESS,P,,,,,,
1661,kbse-ase2024,10.1145/3691620.3695484,3,SUCCESS,P,,,,,,
1662,kbse-ase2024,10.1145/3691620.3695066,2,SUCCESS,P,,,,,,
1663,kbse-ase2024,10.1145/3691620.3695508,4,SUCCESS,P,,,,,,
1664,kbse-ase2024,10.1145/3691620.3695005,4,SUCCESS,D,Point,Scatter Plot,Bubble Chart,2,Multipanel,2
1665,kbse-ase2024,10.1145/3691620.3695482,3,SUCCESS,P,,,,,,
1666,msr-msr2024,10.1145/3643991.3644935,3,FAILED,,,,,,,
1667,msr-msr2024,10.1145/3643991.3644896,1,FAILED,,,,,,,
1668,msr-msr2024,10.1145/3643991.3644918,1,FAILED,,,,,,,
1669,msr-msr2024,10.1145/3643991.3644915,1,FAILED,,,,,,,
1670,msr-msr2024,10.1145/3643991.3644898,10,FAILED,,,,,,,
1671,msr-msr2024,10.1145/3643991.3644896,2,FAILED,,,,,,,
1672,msr-msr2024,10.1145/3643991.3644898,8,FAILED,,,,,,,
1673,msr-msr2024,10.1145/3643991.3644901,2,FAILED,,,,,,,
1674,msr-msr2024,10.1145/3643991.3644899,5,FAILED,,,,,,,
1675,msr-msr2024,10.1145/3643991.3644907,1,FAILED,,,,,,,
1676,msr-msr2024,10.1145/3643991.3644919,1,FAILED,,,,,,,
1677,msr-msr2024,10.1145/3643991.3644910,1,FAILED,,,,,,,
1678,msr-msr2024,10.1145/3643991.3644932,5,FAILED,,,,,,,
1679,msr-msr2024,10.1145/3643991.3644933,1,FAILED,,,,,,,
1680,msr-msr2024,10.1145/3643991.3644907,6,FAILED,,,,,,,
1681,msr-msr2024,10.1145/3643991.3644906,1,FAILED,,,,,,,
1682,msr-msr2024,10.1145/3643991.3644908,2,FAILED,,,,,,,
1683,msr-msr2024,10.1145/3643991.3644916,4,FAILED,,,,,,,
1684,msr-msr2024,10.1145/3643991.3644922,2,FAILED,,,,,,,
1685,msr-msr2024,10.1145/3643991.3644899,3,FAILED,,,,,,,
1686,msr-msr2024,10.1145/3643991.3644932,2,FAILED,,,,,,,
1687,msr-msr2024,10.1145/3643991.3644923,2,FAILED,,,,,,,
1688,msr-msr2024,10.1145/3643991.3644927,5,FAILED,,,,,,,
1689,msr-msr2024,10.1145/3643991.3644912,5,FAILED,,,,,,,
1690,msr-msr2024,10.1145/3643991.3644931,3,FAILED,,,,,,,
1691,icse-icse2024,10.1145/3597503.3639162,10,SUCCESS,D,Diagram,Venn Diagram,Venn Diagram,2,Single,1
1692,icse-icse2024,10.1145/3597503.3639216,9,SUCCESS,P,,,,,,
1693,icse-icse2024,10.1145/3597503.3639104,1,SUCCESS,P,,,,,,
1694,icse-icse2024,10.1145/3597503.3639112,6,SUCCESS,P,,,,,,
1695,icse-icse2024,10.1145/3597503.3639158,3,SUCCESS,P,,,,,,
1696,icse-icse2024,10.1145/3597503.3639161,6,SUCCESS,P,,,,,,
1697,icse-icse2024,10.1145/3597503.3623326,3,SUCCESS,P,,,,,,
1698,icse-icse2024,10.1145/3597503.3639137,7,SUCCESS,T,,,,,,
1699,icse-icse2024,10.1145/3597503.3639121,2,SUCCESS,T,,,,,,
1700,icse-icse2024,10.1145/3597503.3639140,4,SUCCESS,P,,,,,,
1701,icse-icse2024,10.1145/3597503.3639085,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
1702,icse-icse2024,10.1145/3597503.3639085,4,SUCCESS,D,Line,Line Graph,Line Graph,2,Multipanel,4
1703,icse-icse2024,10.1145/3597503.3639123,1,SUCCESS,P,,,,,,
1704,icse-icse2024,10.1145/3597503.3639125,1,SUCCESS,P,,,,,,
1705,icse-icse2024,10.1145/3597503.3639134,5,SUCCESS,P,,,,,,
1706,icse-icse2024,10.1145/3597503.3639086,12,SUCCESS,D,Line,Line Graph,Line Graph,2,Single,1
1707,icse-icse2024,10.1145/3597503.3639102,2,SUCCESS,D,Tree and Network (Graph),Tree and Network (Graph),Graph,2,Single,1
1708,icse-icse2024,10.1145/3597503.3639119,5,SUCCESS,P,,,,,,
1709,icse-icse2024,10.1145/3597503.3623307,5,SUCCESS,P,,,,,,
1710,icse-icse2024,10.1145/3597503.3623337,5,SUCCESS,P,,,,,,
1711,icse-icse2024,10.1145/3597503.3623328,1,SUCCESS,P,,,,,,
